Date,RET 1,target,RET_2,RET_3,RET_4,RET_5,RET_6,RET_7,RET_8,RET_9,VOL 1,sma_10,sma_21,sma_50,sma_200,RSI 13,RSI 21,RSI_Spread,dev_ret1_13,ret_dev_ratio
2007-08-22,0.011867762,-0.0008863807,0.0138965845,0.013406038,0.032019615,0.039775968,0.025452733,0.009777546,0.013406038,0.008666277,0.10244274,1.1810169492269398,1.1808317201122998,1.1818264321342205,1.1616582595001939,49.9848290071763,47.93045261231677,0.04286161058140341,0.013674452385274065,0.8678783820783053
2007-08-23,-0.0008863807,0.012353301,0.01097095,0.012997866,0.012507796,0.031104803,0.03885436,0.024543762,0.008882523,0.012507796,0.17763448,1.1812971777937946,1.180218780658497,1.1815495314900513,1.161796353887834,49.630674659693405,47.71347800027853,0.04018144850819061,0.012959915882443879,0.06839401432038364
2007-08-24,0.012353301,-0.009303629,0.0114558935,0.023459673,0.025511622,0.025015473,0.043842316,0.05168748,0.037200212,0.021345496,-0.36786544,1.1821948960772648,1.1802561106920828,1.1813159447636765,1.1619381841398497,54.494213608866815,50.959215546779,0.06936916167484555,0.013071357233792425,0.9450664401048364
2007-08-27,-0.009303629,-0.021980226,0.0029346943,0.0020457506,0.013937831,0.015970707,0.015479207,0.03413081,0.04190302,0.027550578,-0.12317586,1.1826214371342083,1.1804776838083442,1.181000370023207,1.1620535854844753,50.46911354539656,48.54667263387905,0.03959984911872017,0.012677562803711327,0.7338657707633152
2007-08-28,-0.021980226,0.019621372,-0.031079352,-0.019110024,-0.019979477,-0.008348823,-0.0063605905,-0.006841302,0.011400342,0.019001722,0.9446322,1.1827975108546946,1.1800369446610741,1.180527524453593,1.1621201418909075,42.50789846188447,43.4870003448902,-0.022514817652185378,0.01147385444149464,1.91567935186593
2007-08-29,0.019621372,-0.002661407,-0.0027900934,-0.012067735,0.00013637543,-0.00075006485,0.011108875,0.013136029,0.012645841,0.03124547,-0.0552184,1.1841614493129655,1.1801356884430618,1.1801804953899326,1.1622358200366067,49.971960033804365,48.41552747440407,0.032147384126365953,0.01261595523376342,1.5552823277613368
2007-08-30,-0.002661407,0.009852886,0.016907811,-0.00544405,-0.014697015,-0.0025253296,-0.003409505,0.008417845,0.010439634,0.009950876,-0.07626581,1.185165800968667,1.180101970874825,1.1799231886875408,1.1623452713194051,49.0184941841339,47.810056417013776,0.02527580717704585,0.012628925723065813,0.21073898542336825
2007-08-31,0.009852886,0.010095596,0.0071653128,0.026927352,0.004355192,-0.004988909,0.007302761,0.0064098835,0.0183537,0.020395398,-0.033051193,1.1858800061700536,1.180100765494729,1.1796968209474652,1.1624699434941919,52.633519029468125,50.223417983151066,0.047987595092106226,0.011960602383794977,0.8237784255164706
2007-09-04,0.010095596,-0.008653104,0.020047903,0.01733327,0.037294745,0.014494777,0.005056262,0.017472029,0.016570091,0.028634548,-0.352687,1.1869810770945355,1.1807365851207217,1.17962102119792,1.1626008425318795,56.1212250347521,52.60456399806272,0.06685087318314978,0.011124231163231328,0.9075320501110504
2007-09-05,-0.008653104,0.00230062,0.001355052,0.01122129,0.00853014,0.028318882,0.0057162046,-0.003640592,0.008667707,0.007773638,0.38479948,1.1876903252441968,1.1809268477539994,1.1795158293554933,1.1627083566294374,52.495790618699765,50.412306614215005,0.0413288767052224,0.011593155654743165,0.7463976645329563
2007-09-06,0.00230062,-0.013906658,-0.006372392,0.0036588907,0.013547778,0.01085031,0.03068471,0.008029938,-0.0013483167,0.0109882355,-0.23086119,1.1880573514083634,1.1809701991756565,1.1795075796474448,1.162815594137059,53.356170718467844,50.97770195313744,0.04665704169083321,0.01072253018369978,0.21455944069412772
2007-09-07,-0.013906658,-0.0019170046,-0.011638045,-0.020190477,-0.010298729,-0.00054728985,-0.0032072067,0.016351223,-0.0059883595,-0.0152362585,0.84118354,1.1879457572003975,1.1805174190897132,1.1792843064330492,1.162893773866072,47.68730553367566,47.53015771870796,0.0033062758995610676,0.011515113506768659,1.2076874177224428
2007-09-10,-0.0019170046,0.011660695,-0.015797019,-0.013532698,-0.022068739,-0.012195945,-0.0024632215,-0.005118072,0.014402986,-0.00789386,-0.18323267,1.1873158635024421,1.1805655865193456,1.1790476251809943,1.1629669720203095,46.952711564058255,47.07576705798701,-0.002613988079624397,0.011531571759144174,0.16623966145343447
2007-09-11,0.011660695,0.0025763512,0.009721398,-0.0043205023,-0.0020298362,-0.010665417,-0.0006774664,0.009168744,0.006482959,0.026231647,-0.15716624,1.1874497795792083,1.1809003551164605,1.1788960264687143,1.163061756224404,51.83282678290799,50.11584221053763,0.03426031563347332,0.011516021434432856,1.0125628145431669
2007-09-12,0.0025763512,0.007033229,0.014267087,0.0123227835,-0.0017552972,0.0005413294,-0.008116484,0.0018970966,0.011768699,0.009075999,-0.07729,1.1884789316295727,1.181218264929457,1.1786938940655305,1.1631579240115921,52.882445182488894,50.77941039693078,0.04141510838978209,0.01152078409990948,0.2236263732944815
2007-09-13,0.007033229,-6.723404e-05,0.0096277,0.02140069,0.019442677,0.0052655935,0.007578373,-0.0011402965,0.008943796,0.018884778,0.030252576,1.1890666676838082,1.1819287464600905,1.1785170285077986,1.1632763695346156,55.74200562495532,52.59171673717265,0.059900856698142185,0.01119193265066981,0.6284195137455211
2007-09-14,-6.723404e-05,-0.0053726435,0.006965518,0.00955987,0.021332026,0.019374132,0.005198121,0.007510662,-0.0012074709,0.008875966,-0.20877606,1.1897486369129437,1.1828752509683815,1.1783478972972405,1.1634213822599968,55.70675445785184,52.57215457411918,0.05962471785921042,0.010843470290982567,0.006200417163733318
2007-09-17,-0.0053726435,0.029439569,-0.00543952,0.0015554428,0.004135847,0.015844822,0.013897419,-0.00020253658,0.0020976067,-0.0065736175,-0.098762214,1.189875113628113,1.1835977734376888,1.1780962634985235,1.1635470231329725,52.81494736596722,50.980842757270864,0.03597634934025837,0.008846616880121106,0.6073105169544327
2007-09-18,0.029439569,0.005903125,0.023908734,0.02383995,0.031040907,0.033697248,0.045750856,0.043746114,0.029231071,0.031598926,1.4006333,1.1907133170188058,1.1845310316272104,1.1780632623058978,1.163712930011096,63.88431115726818,58.218187730115304,0.0973256579785613,0.01054486489439892,2.7918393279016405
2007-09-19,0.005903125,-0.007042289,0.0355165,0.029953003,0.029883742,0.037127256,0.039799333,0.05192411,0.049907565,0.03530681,-0.26531595,1.1920946165101427,1.1855810977629342,1.1781890795986616,1.1638904600006628,65.68452206633954,59.51376447526291,0.10368622528728669,0.01043086762385478,0.5659284560150143
2007-09-20,-0.007042289,-0.002035737,-0.0011807084,0.02822411,0.022699833,0.02263105,0.029823542,0.032476783,0.044516087,0.042513847,-0.09594959,1.1931237685605072,1.1864661885228234,1.1782040329321344,1.1640573353658379,61.68719622008819,57.2759583316364,0.07701726897191412,0.010641781868611897,0.6617584223356188
2007-09-21,-0.002035737,-0.0018424392,-0.009063661,-0.0032140017,0.026130915,0.020617962,0.020549297,0.027727127,0.030374885,0.04238975,-0.19253331,1.1945869010294123,1.187106825994261,1.1780792471479304,1.1642051156796807,60.54153600774853,56.634148309565546,0.06899349270381853,0.010462157086682619,0.19458100473849707
2007-09-24,-0.0018424392,-0.0019777417,-0.0038744211,-0.010889411,-0.00505054,0.024240375,0.018737435,0.01866901,0.025833607,0.028476477,-0.014190078,1.1960500372823266,1.1877293993014841,1.1779163034151114,1.1643405809849647,59.46096643635449,56.03861143282218,0.061071374112025456,0.010103376604346388,0.1823587545830468
2007-09-25,-0.0019777417,0.0052844286,-0.003816545,-0.005844474,-0.012845576,-0.007018268,0.022214651,0.01672268,0.016654372,0.023804665,0.02036357,1.1970171921300423,1.1880978854668358,1.1777389217096943,1.164473555502861,58.254104827538036,55.38341898710115,0.05183294735027951,0.010159577107396305,0.19466772065270457
2007-09-26,0.0052844286,0.005913615,0.0032961369,0.0014476776,-0.00059098005,-0.0076290965,-0.0017709732,0.0276165,0.022095442,0.022026777,-0.047388434,1.1980885056081358,1.188728889084853,1.1776069169391914,1.1646261786742367,60.56628302186966,56.797725048620116,0.06635050910971475,0.009121967911573315,0.5793079571999008
2007-09-27,0.005913615,-0.0033313632,0.011229277,0.009229302,0.007369876,0.0053191185,-0.001760602,0.0041321516,0.033693433,0.02813971,-0.24223119,1.1991250970200975,1.1898572277530972,1.1775357577979506,1.1647876575797316,63.059824001397594,58.35701260360234,0.08058691128930322,0.00902196494088616,0.655468655164687
2007-09-28,-0.0033313632,0.011272788,0.002562523,0.007860541,0.005867243,0.004013896,0.0019700527,-0.0050860643,0.00078701973,0.030249834,0.2984891,1.2000376978107707,1.1905845680678493,1.1774073621271919,1.164936406380626,60.70341872884673,57.13013820505897,0.06254633081688114,0.00890155871588992,0.3742449280477851
2007-10-01,0.011272788,-0.0013610125,0.0079039335,0.013864279,0.019221902,0.017206192,0.015331984,0.013265014,0.006129384,0.0120687485,0.11089432,1.201575227679656,1.1915659955244733,1.1774486138146767,1.1651104770957534,65.42401783765241,60.10061274629022,0.0885748888091127,0.009192718386592302,1.2262736193716142
2007-10-02,-0.0013610125,-0.002011776,0.009896398,0.006532073,0.012484312,0.017834663,0.015821695,0.0139501095,0.011886001,0.004760027,-0.23746598,1.2019794468677993,1.192348728199556,1.1774548012924158,1.1652795664472428,64.40072568799118,59.571430212699696,0.08106730790327672,0.009204116276563508,0.14786997663934592
2007-10-03,-0.002011776,0.001560688,-0.0033701062,0.007864714,0.004507184,0.010447502,0.015787005,0.0137780905,0.0119102,0.009850264,0.053789735,1.2020836017141683,1.1929147037663526,1.177582680815489,1.165427069960012,62.82923644302253,58.76939722514949,0.06908083814982013,0.009263088050660574,0.21718199799639382
2007-10-04,0.001560688,0.01188159,-0.000454247,-0.0018146634,0.00943768,0.0060749054,0.012024403,0.01737237,0.015360236,0.013489485,-0.35438395,1.2025151036068462,1.1936649242532946,1.177706951238818,1.1655886873716126,63.57473765673484,59.21577099697187,0.07361158330583716,0.008988485486773565,0.17363192287458876
2007-10-05,0.01188159,-0.0053256154,0.013460875,0.011421919,0.010045409,0.021431446,0.018028617,0.024048924,0.02946043,0.027424335,0.75087166,1.2034773014028366,1.1945945699774674,1.178110700684311,1.165781023157126,68.75160500543902,62.46882165009786,0.10057470573932809,0.005605698277848344,2.119555727156782
2007-10-08,-0.0053256154,0.00941813,0.0064926147,0.008063555,0.006035447,0.004666209,0.015991569,0.012606978,0.018595219,0.023977876,-0.47034806,1.204303104596198,1.1956723322933565,1.17862170420254,1.165958138050651,64.26393131578183,60.18276224737878,0.06781292376756605,0.00575594014360109,0.9252381493155193
2007-10-09,0.00941813,-0.0016615391,0.004042268,0.015971899,0.017557502,0.01551044,0.014128327,0.025560379,0.02214384,0.028188348,0.31949747,1.205565366733963,1.1969596267868337,1.179090939885599,1.1661565619818224,68.21726170703062,62.70363686054105,0.08793150003009231,0.005691748044529324,1.6546990216848751
2007-10-10,-0.0016615391,-0.0048009157,0.0077409744,0.002374053,0.0142838955,0.015866876,0.013823152,0.012443304,0.023856282,0.020445466,0.08140826,1.206564761337939,1.1980108964651839,1.179632366218459,1.1663585836935386,66.79180034066557,61.97002733565908,0.07780814713683246,0.005671613868177291,0.2929570165348306
2007-10-11,-0.0048009157,0.0055316687,-0.006454468,0.0029028654,-0.0024382472,0.009414315,0.010989785,0.008955836,0.0075826645,0.018940926,1.296004,1.2071549759180373,1.1989260923279608,1.1800985089494591,1.166562265789422,62.697580594367864,59.84914501842841,0.04759358843075169,0.005882285998064962,0.8161649602990951
2007-10-12,0.0055316687,-0.008443713,0.0007041693,-0.0009585619,0.008450508,0.0030798912,0.014998078,0.016582131,0.014536977,0.013156176,-0.46667588,1.2080849339577675,1.1998196115611741,1.1805486660516156,1.1667663629813467,65.33703017347378,61.438129902926775,0.06346059485709164,0.005840474021790082,0.9471266617036451
2007-10-15,-0.008443713,-0.007934928,-0.0029588342,-0.0077455044,-0.009394169,-6.455183e-05,-0.005389869,0.0064276457,0.0079984665,0.005970478,0.2939074,1.2082610038942447,1.2005553803492508,1.1811267026768455,1.1669393267033172,58.45895235273441,57.754486546223035,0.012197594483807979,0.006449128824934188,1.3092796589092097
2007-10-16,-0.007934928,0.0030562878,-0.016311646,-0.010870278,-0.01561904,-0.017254591,-0.007999003,-0.013282061,-0.0015583038,0.0,0.033346176,1.2081841279684018,1.201239367404876,1.18151704487149,1.1670994218145814,52.8434545177693,54.554231497288576,-0.031359198591300874,0.0067575880976927,1.1742248603577867
2007-10-17,0.0030562878,-0.0036304593,-0.0049028993,-0.013305187,-0.00784719,-0.0126104355,-0.014250994,-0.004967153,-0.010266304,0.0014933348,0.30122435,1.208300683012102,1.201454919133066,1.1818511820451765,1.1672741844268242,54.64689474683644,55.5426193906683,-0.016126798729667987,0.006702686671837026,0.45597950719443126
2007-10-18,-0.0036304593,-0.026156604,-0.0005851984,-0.008515537,-0.016887367,-0.011449158,-0.016195118,-0.017829716,-0.008579552,-0.01385951,-0.31529212,1.2082188462505248,1.2014946580893742,1.182050220709491,1.1674446575725441,52.07621240633629,54.071398066984685,-0.036899095121911245,0.006068169372004077,0.5982791656036572
2007-10-19,-0.026156604,0.005812764,-0.029692054,-0.026726484,-0.03444934,-0.04260218,-0.03730625,-0.041928053,-0.043519914,-0.034511685,1.0029311,1.2066862734333648,1.2011803607417268,1.182270916332702,1.1675553543546051,38.127744029770504,45.07243697895319,-0.15407848819946318,0.009196653586144438,2.844143692594419
2007-10-22,0.005812764,0.008104205,-0.020495892,-0.024051905,-0.02106911,-0.028836846,-0.037037075,-0.031710327,-0.036359012,-0.037960112,-0.118383765,1.2055752808374138,1.2010081585977244,1.182571536166078,1.1676937253321813,41.783566794408586,47.074018555279224,-0.11238581118070551,0.009441640427607104,0.6156519317119171
2007-10-23,0.008104205,-0.0018450022,0.013964057,-0.012557805,-0.016142666,-0.013135672,-0.02096641,-0.029233098,-0.023863196,-0.028549552,-0.31262547,1.2044047733486862,1.2010165870710487,1.1829082517177594,1.167839983345688,46.57878626202485,49.76918704188752,-0.06410393597905298,0.00976516325835714,0.8299098455517463
2007-10-24,-0.0018450022,0.0023765564,0.0062441826,0.012093306,-0.014379621,-0.017957866,-0.014956474,-0.02277273,-0.031024158,-0.02566415,0.81411016,1.203229305024224,1.2010274244670955,1.1833450023558778,1.1679840273728805,45.6440163472088,49.1658421309418,-0.07163155620020573,0.009019285058851597,0.20456190954589484
2007-10-25,0.0023765564,0.011722803,0.0005271435,0.00863564,0.014498591,-0.012037277,-0.015623987,-0.012615442,-0.020450294,-0.028721333,-0.27340466,1.2023291044308824,1.2009852765880649,1.1839018981698959,1.1681265495220114,47.122103143562114,49.98439555031768,-0.05726371951170615,0.009043788176593175,0.2627832883829917
2007-10-26,0.011722803,0.0033199787,0.0141272545,0.0122561455,0.020459652,0.026391387,-0.0004554987,-0.004084289,-0.0010404587,-0.008967161,-0.25651658,1.2016570530892066,1.2010490992591896,1.1844959196371587,1.1682851225440771,53.84491161621794,53.843036677725856,3.482230215411084e-05,0.009276681102905726,1.2636850384102138
2007-10-29,0.0033199787,-0.0069422126,0.015081763,0.017494082,0.015616775,0.02384758,0.029798985,0.0028629303,-0.0007779002,0.002276063,-0.39461368,1.2014388255090094,1.2012357512645877,1.1849816563099358,1.168435808530212,55.59720867306849,54.890043147944176,0.012883311518234722,0.009359428405726563,0.3547202425265554
2007-10-30,-0.0069422126,0.010388017,-0.0036453605,0.008034825,0.010430455,0.008566141,0.016739726,0.022649884,-0.0040991902,-0.0077147484,0.24466825,1.2012602732626605,1.2010864292927752,1.1854158285700598,1.1685755630908816,51.18083440118362,52.27772324332509,-0.02098195510611735,0.009443487925474881,0.7351322558381331
2007-10-31,0.010388017,-0.023407638,0.003373742,0.0067048073,0.018506289,0.020926833,0.019043207,0.02730167,0.03327322,0.0062463284,0.6615411,1.2013594672732948,1.2011538644292488,1.185917034723995,1.1687364883942295,56.715786805375636,55.57643853225092,0.020500562886258997,0.00979033578035991,1.0610480512408684
2007-11-01,-0.023407638,0.0011255741,-0.013262749,-0.020112932,-0.01685977,-0.005334556,-0.0029706955,-0.004810214,0.0032550097,0.009086609,0.507283,1.2006998161289506,1.200822708297483,1.1861428871031958,1.168853965430201,44.321713791911414,47.69512150234663,-0.07072856938354256,0.011374862154149004,2.057839273632828
2007-11-02,0.0011255741,-0.007605791,-0.02230841,-0.012152076,-0.019009948,-0.01575315,-0.0042149425,-0.0018483996,-0.0036900043,0.0043842793,-0.0054426193,1.20107923870644,1.2004831218549232,1.1863842081767444,1.1689699201658366,44.933912870553385,48.058324643856245,-0.06501291496232554,0.011262819541891154,0.09993715230471321
2007-11-05,-0.007605791,0.013462186,-0.0064887404,-0.029744506,-0.01966548,-0.026471198,-0.023239136,-0.011788666,-0.009440124,-0.011267722,-0.31515193,1.2009577266110143,1.1997846831004324,1.186472899029453,1.1690760506803013,41.58319354716929,45.79937008678615,-0.09205752244250397,0.011308463701896719,0.6725750988300258
2007-11-06,0.013462186,-0.02735585,0.005753994,0.0068861246,-0.016682744,-0.006467998,-0.013365328,-0.010089755,0.0015147924,0.0038949251,-0.21618885,1.2010346063208661,1.1994294432538504,1.1867369093572693,1.1692043206356328,48.84245392819832,50.12333650951062,-0.02555461528522278,0.01202031869376974,1.1199524906654739
2007-11-07,-0.02735585,-0.0050706267,-0.014261901,-0.021759212,-0.020658135,-0.0435822,-0.03364688,-0.040355563,-0.037169576,-0.025882483,0.724628,1.2001492882347276,1.1983974412823408,1.1869529643721763,1.1692591156356533,38.24058134779762,42.74883039713513,-0.10545900337988273,0.012217985515315976,2.2389820080075564
2007-11-08,-0.0050706267,-0.013726592,-0.032287776,-0.019260228,-0.02671951,-0.025624037,-0.048431873,-0.03854692,-0.045221567,-0.042051733,0.22133529,1.1989887024174686,1.1973064326476823,1.1869849348430526,1.169326917541348,36.6853073079221,41.59047014533186,-0.11793958616647938,0.01210620727221992,0.4188451941776025
2007-11-09,-0.013726592,-0.009921491,-0.01872766,-0.04557115,-0.032722473,-0.040079355,-0.038998842,-0.061493635,-0.0517444,-0.058327436,-0.25837713,1.1968857583631478,1.1960624895758623,1.1869328550695244,1.1693685671295893,32.79372421484519,38.63022947308426,-0.15108647651978552,0.012147774616857036,1.1299676275567299
2007-11-12,-0.009921491,0.030480146,-0.023511887,-0.028463304,-0.05504048,-0.04231924,-0.049603164,-0.04853344,-0.07080501,-0.061152518,-0.12478089,1.1942992331009603,1.1945415791899807,1.1867322695357754,1.1693913982564343,30.310582658838754,36.67625701233924,-0.17356390406357008,0.012260884311324684,0.8091986592617734
2007-11-13,0.030480146,-0.0027688146,0.02025628,0.006251693,0.0011492968,-0.026237965,-0.013128936,-0.02063489,-0.019532502,-0.042482972,-0.21379268,1.1930642498837212,1.1937070666199163,1.186680705123122,1.1694645966218091,44.226506898449,45.48314739492971,-0.02762870576148369,0.015292452175233987,1.9931496962562634
2007-11-14,-0.0027688146,-0.014424086,0.027626991,0.017431378,0.0034655333,-0.0016226172,-0.028934121,-0.015861392,-0.023346543,-0.022247255,0.20637262,1.1913332890452926,1.1929712978318399,1.186674517645383,1.1695188380196826,43.34870483803307,44.869791553868254,-0.03390001743175131,0.014785109612590169,0.18727047930665686
2007-11-15,-0.014424086,0.0017176867,-0.017152965,0.012804389,0.0027558804,-0.011008501,-0.016023338,-0.042940855,-0.030056715,-0.037433863,0.14118874,1.1899718291128845,1.1919224352387423,1.186540965218635,1.1695317064192512,38.99302586028541,41.79531120715316,-0.06704784019859508,0.014963566135737806,0.9639470622324499
2007-11-16,0.0017176867,-0.013924122,-0.012731135,-0.0154646635,0.014544129,0.0044783354,-0.0093096495,-0.014333129,-0.04129684,-0.028390586,0.1735369,1.1886302087394047,1.1909711128850065,1.1865265264592264,1.1695452667159352,39.7626297558768,42.28269649004882,-0.05960042625864965,0.015023298827929644,0.11433485233907983
2007-11-19,-0.013924122,0.006121397,-0.012230337,-0.026477993,-0.029173493,0.00041747093,-0.009508073,-0.02310419,-0.028057635,-0.054645956,-0.1328643,1.1870703570017191,1.1902594278117462,1.1864218507644848,1.169530184118915,35.79091172784646,39.46513683671389,-0.09310052880519452,0.014671792550556142,0.9490402627156592
2007-11-20,0.006121397,-0.020464659,-0.007888019,-0.006183803,-0.02051872,-0.023230731,0.0065413713,-0.0034449697,-0.017124236,-0.022108078,0.549108,1.1852277981713155,1.1895489481185821,1.1862748918736987,1.1695267248444756,38.66792824592579,41.247178190992145,-0.06253154902193107,0.013992670052619139,0.4374716902073181
2007-11-21,-0.020464659,0.017292619,-0.014468551,-0.028191268,-0.026521921,-0.040563464,-0.043219924,-0.0140571,-0.023839116,-0.03723848,-0.37552387,1.183682825156824,1.1883351101496498,1.185955708033485,1.1694778796951448,33.2406178515398,37.36258096630802,-0.11032329695010178,0.014644161710094432,1.3974619471100236
2007-11-23,0.017292619,-0.022063494,-0.0035259724,0.0025738478,-0.011386156,-0.00968796,-0.023972332,-0.026674747,0.0029923916,-0.0069587827,-0.7000592,1.1829314193634428,1.1874500212272303,1.185709230203947,1.169465564686586,40.703406754771784,42.101546675195394,-0.03320875432938287,0.015749316999189283,1.0979916622680235
2007-11-26,-0.022063494,0.011493564,-0.0051524043,-0.025511622,-0.01954645,-0.033198416,-0.03153771,-0.045506895,-0.048149705,-0.019137084,1.7575803,1.1818923456416095,1.186138643018937,1.185299293280715,1.1694241916882813,35.174504651565755,38.16624196353857,-0.07838700270335536,0.015743489224347432,1.4014360739369216
2007-11-27,0.011493564,0.03198433,-0.010823548,0.0062818527,-0.014311314,-0.008277595,-0.022086442,-0.020406663,-0.03453642,-0.03720957,0.37186742,1.1816121208587635,1.184807998941272,1.1850141421416869,1.169412015185828,39.6952627473318,41.11063691037422,-0.034428417300566005,0.015019829447442712,0.7652259762507142
2007-11-28,0.03198433,0.00033974648,0.043845415,0.020814538,0.03846705,0.017215252,0.02344191,0.009191394,0.010924935,-0.003656745,-0.120113134,1.1813765322455003,1.1839650560604138,1.1847393037278273,1.1694461928341802,50.27046622890823,48.376012663026906,0.03916101103820871,0.01759677435244702,1.8176245590820486
2007-11-29,0.00033974648,0.01005578,0.032334924,0.044200063,0.021161318,0.03881991,0.01756084,0.023789644,0.00953424,0.011268377,-0.22887743,1.1812550163660658,1.1832569834525024,1.1844206352484883,1.1694679169678683,50.37381602943628,48.44921840193732,0.039724018074603164,0.017137436186011764,0.01982481343954125
2007-11-30,0.01005578,-0.0065922737,0.010398984,0.042715788,0.054700255,0.031430006,0.04926598,0.027793169,0.034084678,0.019685864,0.117838144,1.1820287440282473,1.1825356663632915,1.1842339723264625,1.1695074910759007,53.47511507691357,50.62584309461996,0.05628097841192105,0.0169642668032014,0.5927624534217377
2007-12-03,-0.0065922737,-0.008938193,0.0033972263,0.003738165,0.03584194,0.047747374,0.024630427,0.04234898,0.02101767,0.027267694,-0.34309042,1.182497442728911,1.1821322572496071,1.184012760555566,1.1695344733743005,51.18072472785917,49.182032985415034,0.04063865645889121,0.015075025445130707,0.43729768391784263
2007-12-04,-0.008938193,0.016739488,-0.015471578,-0.0055713654,-0.0052334666,0.026583433,0.03838241,0.0154720545,0.033032298,0.0118916035,-0.06758499,1.1831422151500608,1.1815494228986922,1.1837379221417064,1.1695389013469288,48.1652749107983,47.275249784483144,0.018826450000213137,0.015247851381375709,0.5861936280507999
2007-12-05,0.016739488,0.014313579,0.0076516867,0.0010089874,0.011074901,0.011418462,0.04376793,0.055764437,0.032470584,0.05032468,0.2533883,1.1841763280361597,1.1814001009268797,1.1836048858626436,1.1695780603589194,53.65561363898467,50.979149377582885,0.05250115574856389,0.01533070895749138,1.0918925989936343
2007-12-06,0.014313579,-0.00019872189,0.031292677,0.022074819,0.01533699,0.025547028,0.025895476,0.058707952,0.07087624,0.04724896,-0.097426474,1.1864727068440326,1.1812640252738364,1.1835404303468269,1.1696482145458966,57.85953712643287,53.93332235162408,0.07279756936187637,0.015687024456106917,0.9124470128609774
2007-12-07,-0.00019872189,0.0077528954,0.014111996,0.031087756,0.021871686,0.015135169,0.02534318,0.02569151,0.058497548,0.07066345,-0.035461605,1.188154070677144,1.1816252865084902,1.1834280203049117,1.1697258406727624,57.77956897535491,53.885300636079194,0.07226958545849312,0.014971690127635162,0.013273176507597226
2007-12-10,0.0077528954,-0.027419746,0.0075526237,0.021974325,0.039081693,0.029794216,0.023005486,0.03329265,0.033643723,0.066704035,-0.16824925,1.190914187349946,1.1822177547128254,1.183402238098585,1.1698214550689405,60.10905510525688,55.50762245398181,0.0828973111772145,0.014996999290286264,0.5169631074295145
2007-12-11,-0.027419746,0.009870768,-0.0198794,-0.020074189,-0.006047964,0.010590315,0.0015574694,-0.0050450563,0.004959941,0.0053014755,1.0203187,1.1922384466903597,1.1825513197673136,1.1830727415332025,1.1699378251117551,49.55262812770971,49.049947838526464,0.010248334836931548,0.01595301854649327,1.7187810471213878
2007-12-12,0.009870768,-0.0020753741,-0.017819583,-0.010204792,-0.010401547,0.0037631989,0.020565748,0.011443734,0.004775882,0.0148797035,0.2879578,1.192793939204326,1.1832341032803126,1.1828293574425341,1.1700546102506113,52.70317258851205,51.139647522591694,0.030573637904517073,0.015575503690685754,0.6337366540053897
2007-12-13,-0.0020753741,-0.012679458,0.007774949,-0.019858003,-0.0122590065,-0.012455285,0.0016800165,0.018447638,0.009344578,0.0026906729,-0.26325965,1.1932601593791272,1.1833521147691413,1.1825859733518655,1.1701729174786666,51.95679348251816,50.67626346503553,0.02526883258403882,0.013938634146100954,0.14889365089009596
2007-12-14,-0.012679458,-0.014269173,-0.014728487,-0.0050030947,-0.03228569,-0.024783015,-0.02497685,-0.01102078,0.0055342913,-0.003453374,-0.33002722,1.1928906546890978,1.1832919045633656,1.182232756810466,1.1702905328096065,47.5125621083257,47.897879074276325,-0.008044551729589162,0.014471776669482512,0.8761507280047837
2007-12-17,-0.014269173,0.0055835247,-0.026767671,-0.028787494,-0.019200861,-0.04609412,-0.038698554,-0.038889587,-0.025132656,-0.008813858,0.113830924,1.1922434075260941,1.1832353086604088,1.1816768925050078,1.1703973552211862,43.0772875138514,45.018344472797075,-0.04311702222009923,0.012324387563836733,1.157799774746131
2007-12-18,0.0055835247,0.0,-0.00876534,-0.021333635,-0.023364723,-0.0137245655,-0.040767968,-0.033331096,-0.03352326,-0.0196895,0.3852886,1.1921243739565313,1.1832461478939251,1.181205593804829,1.1704828685951199,45.21430299611763,46.32521316581271,-0.02398068122684681,0.012447090505496028,0.448580710609767
2007-12-19,0.0,0.006306529,0.0055835247,-0.00876534,-0.021333635,-0.023364723,-0.0137245655,-0.040767968,-0.033331096,-0.03352326,-0.18997526,1.191397768557813,1.1835014404158932,1.18065901150279,1.170570319154294,45.21430299611763,46.32521316581271,-0.02398068122684681,0.012067243494620718,0.0
2007-12-20,0.006306529,0.009059906,0.006306529,0.0119252205,-0.0025140643,-0.0151616335,-0.017205536,-0.0075045824,-0.034718573,-0.027234793,0.07991564,1.1903710950333113,1.1837615489458364,1.1801732748300129,1.1706541719329233,47.825317945830584,47.876629931670436,-0.001071754338454587,0.01212784807941816,0.520003961445363
2007-12-21,0.009059906,0.0074259043,0.0154236555,0.0154236555,0.02109325,0.0065231323,-0.0062390566,-0.0083014965,0.0014873743,-0.025973141,-0.31994867,1.1896816864425785,1.1845382620703173,1.1797947922299719,1.1707558746858968,51.44913699296799,50.067400525961126,0.027597527582651393,0.012099767969649669,0.7487669208686232
2007-12-24,0.0074259043,0.0021443367,0.016553044,0.022964,0.022964,0.028675675,0.013997436,0.0011404753,-0.00093728304,0.008924246,-0.68784213,1.18897491681878,1.1851524050667464,1.179428684585409,1.1708698922362917,54.293491211330235,51.82575122016515,0.047616096883606705,0.011402167933329514,0.6512712597645806
